run_id,checkpoint,sample_id,task,episode_or_seed,domain,c2r_split,progress_bin,layer,token_group,perturbation,severity,timestep_quantile,timestep,sigma,noise_seed,transform_seed,metric_name,metric_value,ci_high,ci_low
stage0_full_001,base,aggregate,dump_bin_bigbin,all,clean,,,10,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,grab_roller,all,clean,,,10,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,handover_block,all,clean,,,10,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,handover_mic,all,clean,,,10,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,hanging_mug,all,clean,,,10,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,lift_pot,all,clean,,,10,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,move_can_pot,all,clean,,,10,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,move_pillbottle_pad,all,clean,,,10,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,move_playingcard_away,all,clean,,,10,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,move_stapler_pad,all,clean,,,10,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,open_laptop,all,clean,,,10,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,open_microwave,all,clean,,,10,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,pick_diverse_bottles,all,clean,,,10,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,pick_dual_bottles,all,clean,,,10,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_a2b_left,all,clean,,,10,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_a2b_right,all,clean,,,10,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_bread_basket,all,clean,,,10,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_bread_skillet,all,clean,,,10,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_burger_fries,all,clean,,,10,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_can_basket,all,clean,,,10,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_cans_plasticbox,all,clean,,,10,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_container_plate,all,clean,,,10,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_dual_shoes,all,clean,,,10,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_empty_cup,all,clean,,,10,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_fan,all,clean,,,10,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_mouse_pad,all,clean,,,10,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_object_basket,all,clean,,,10,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_object_scale,all,clean,,,10,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_object_stand,all,clean,,,10,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_phone_stand,all,clean,,,10,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_shoe,all,clean,,,10,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,press_stapler,all,clean,,,10,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,put_bottles_dustbin,all,clean,,,10,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,put_object_cabinet,all,clean,,,10,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,rotate_qrcode,all,clean,,,10,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,scan_object,all,clean,,,10,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,shake_bottle,all,clean,,,10,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,shake_bottle_horizontally,all,clean,,,10,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,stack_blocks_three,all,clean,,,10,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,stack_blocks_two,all,clean,,,10,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,stack_bowls_three,all,clean,,,10,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,stack_bowls_two,all,clean,,,10,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,stamp_seal,all,clean,,,10,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,turn_switch,all,clean,,,10,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,all,all,clean,,,19,condition_video,,,,,,,,linear_cka,1.0,,
stage0_full_001,base,aggregate,all,all,clean,,,19,condition_video,,,,,,,,cosine_drift_mean,-4.559755325317383e-08,-2.2351741790771484e-08,-6.943941116333008e-08
stage0_full_001,base,aggregate,all,all,clean,,,19,condition_video,,,,,,,,cosine_drift_median,0.0,,
stage0_full_001,base,aggregate,adjust_bottle,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,beat_block_hammer,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,blocks_ranking_rgb,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,blocks_ranking_size,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,click_alarmclock,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,click_bell,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,dump_bin_bigbin,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,grab_roller,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,handover_block,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,handover_mic,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,hanging_mug,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,lift_pot,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,move_can_pot,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,move_pillbottle_pad,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,move_playingcard_away,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,move_stapler_pad,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,open_laptop,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,open_microwave,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,pick_diverse_bottles,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,pick_dual_bottles,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_a2b_left,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_a2b_right,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_bread_basket,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_bread_skillet,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_burger_fries,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_can_basket,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_cans_plasticbox,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_container_plate,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_dual_shoes,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_empty_cup,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_fan,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_mouse_pad,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_object_basket,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_object_scale,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_object_stand,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_phone_stand,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_shoe,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,press_stapler,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,put_bottles_dustbin,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,put_object_cabinet,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,rotate_qrcode,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,scan_object,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,shake_bottle,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,shake_bottle_horizontally,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,stack_blocks_three,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,stack_blocks_two,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,stack_bowls_three,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,stack_bowls_two,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,stamp_seal,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,turn_switch,all,clean,,,19,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,all,all,clean,,,29,condition_video,,,,,,,,linear_cka,1.0,,
stage0_full_001,base,aggregate,all,all,clean,,,29,condition_video,,,,,,,,cosine_drift_mean,-2.9206275939941406e-08,-1.1324882507324219e-08,-4.678964614868164e-08
stage0_full_001,base,aggregate,all,all,clean,,,29,condition_video,,,,,,,,cosine_drift_median,0.0,,
stage0_full_001,base,aggregate,adjust_bottle,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,beat_block_hammer,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,blocks_ranking_rgb,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,blocks_ranking_size,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,click_alarmclock,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,click_bell,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,dump_bin_bigbin,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,grab_roller,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,handover_block,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,handover_mic,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,hanging_mug,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,lift_pot,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,move_can_pot,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,move_pillbottle_pad,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,move_playingcard_away,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,move_stapler_pad,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,open_laptop,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,open_microwave,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,pick_diverse_bottles,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,pick_dual_bottles,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_a2b_left,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_a2b_right,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_bread_basket,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_bread_skillet,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_burger_fries,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_can_basket,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_cans_plasticbox,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_container_plate,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_dual_shoes,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_empty_cup,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_fan,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_mouse_pad,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_object_basket,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_object_scale,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_object_stand,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_phone_stand,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,place_shoe,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,press_stapler,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,put_bottles_dustbin,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,put_object_cabinet,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,rotate_qrcode,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,scan_object,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,shake_bottle,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,shake_bottle_horizontally,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,stack_blocks_three,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,stack_blocks_two,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,stack_bowls_three,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,stack_bowls_two,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,stamp_seal,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,base,aggregate,turn_switch,all,clean,,,29,condition_video,,,,,,,,task_linear_cka,1.0,,
stage0_full_001,clean,aggregate,all,all,clean,,,0,condition_video,,,,,,,,linear_cka,0.9955199459494832,,
stage0_full_001,clean,aggregate,all,all,clean,,,0,condition_video,,,,,,,,cosine_drift_mean,0.007828085720539092,0.008037502706050872,0.007597860932350159
stage0_full_001,clean,aggregate,all,all,clean,,,0,condition_video,,,,,,,,cosine_drift_median,0.008395493030548096,,
stage0_full_001,clean,aggregate,adjust_bottle,all,clean,,,0,condition_video,,,,,,,,task_linear_cka,0.9999079699331777,,
stage0_full_001,clean,aggregate,beat_block_hammer,all,clean,,,0,condition_video,,,,,,,,task_linear_cka,0.9999994703028154,,
stage0_full_001,clean,aggregate,blocks_ranking_rgb,all,clean,,,0,condition_video,,,,,,,,task_linear_cka,0.9999976076035977,,
stage0_full_001,clean,aggregate,blocks_ranking_size,all,clean,,,0,condition_video,,,,,,,,task_linear_cka,0.9999888898786559,,
stage0_full_001,clean,aggregate,click_alarmclock,all,clean,,,0,condition_video,,,,,,,,task_linear_cka,0.9997249855465894,,
stage0_full_001,clean,aggregate,click_bell,all,clean,,,0,condition_video,,,,,,,,task_linear_cka,0.9999486034480092,,
stage0_full_001,clean,aggregate,dump_bin_bigbin,all,clean,,,0,condition_video,,,,,,,,task_linear_cka,0.999989753384618,,
stage0_full_001,clean,aggregate,grab_roller,all,clean,,,0,condition_video,,,,,,,,task_linear_cka,0.9999971824260032,,
stage0_full_001,clean,aggregate,handover_block,all,clean,,,0,condition_video,,,,,,,,task_linear_cka,0.9999732718319252,,
stage0_full_001,clean,aggregate,handover_mic,all,clean,,,0,condition_video,,,,,,,,task_linear_cka,0.9999943624200556,,
stage0_full_001,clean,aggregate,hanging_mug,all,clean,,,0,condition_video,,,,,,,,task_linear_cka,0.9999486107538158,,
stage0_full_001,clean,aggregate,lift_pot,all,clean,,,0,condition_video,,,,,,,,task_linear_cka,0.9999953316979947,,
stage0_full_001,clean,aggregate,move_can_pot,all,clean,,,0,condition_video,,,,,,,,task_linear_cka,0.999993019469996,,
stage0_full_001,clean,aggregate,move_pillbottle_pad,all,clean,,,0,condition_video,,,,,,,,task_linear_cka,0.9999465430090595,,
stage0_full_001,clean,aggregate,move_playingcard_away,all,clean,,,0,condition_video,,,,,,,,task_linear_cka,0.999971724450136,,
stage0_full_001,clean,aggregate,move_stapler_pad,all,clean,,,0,condition_video,,,,,,,,task_linear_cka,0.9999845533443645,,
stage0_full_001,clean,aggregate,open_laptop,all,clean,,,0,condition_video,,,,,,,,task_linear_cka,0.9999172225703583,,
stage0_full_001,clean,aggregate,open_microwave,all,clean,,,0,condition_video,,,,,,,,task_linear_cka,0.9998734702727807,,
stage0_full_001,clean,aggregate,pick_diverse_bottles,all,clean,,,0,condition_video,,,,,,,,task_linear_cka,0.9999045538595615,,
