run_id,checkpoint,sample_id,task,episode_or_seed,domain,c2r_split,progress_bin,layer,token_group,perturbation,severity,timestep_quantile,timestep,sigma,noise_seed,transform_seed,metric_name,metric_value
stage0_001,base,clean/adjust_bottle/episode_000044/0_139,adjust_bottle,episode_000044,clean,,,,final_action,brightness,0.8,,,,204078420560127207,13345697289178260558,action_relative_l2,0.05618319660425186
stage0_001,base,clean/adjust_bottle/episode_000044/0_139,adjust_bottle,episode_000044,clean,,,,final_action,brightness,0.8,,,,204078420560127207,13345697289178260558,action_mean_abs,0.011221637949347496
stage0_001,base,clean/adjust_bottle/episode_000044/0_139,adjust_bottle,episode_000044,clean,,,,final_action,brightness,0.8,,,,204078420560127207,13345697289178260558,action_relative_l2/first_25pct,0.0
stage0_001,base,clean/adjust_bottle/episode_000044/0_139,adjust_bottle,episode_000044,clean,,,,final_action,brightness,0.8,,,,204078420560127207,13345697289178260558,action_relative_l2/last_75pct,0.05817713215947151
stage0_001,base,clean/adjust_bottle/episode_000044/0_139,adjust_bottle,episode_000044,clean,,,,final_action,brightness,0.8,,,,204078420560127207,13345697289178260558,endpoint_l2/left_position,0.08866755664348602
stage0_001,base,clean/adjust_bottle/episode_000044/0_139,adjust_bottle,episode_000044,clean,,,,final_action,brightness,0.8,,,,204078420560127207,13345697289178260558,endpoint_l2/right_position,0.07000204920768738
stage0_001,base,clean/adjust_bottle/episode_000044/0_139,adjust_bottle,episode_000044,clean,,,,final_action,brightness,0.8,,,,204078420560127207,13345697289178260558,rotation_geodesic/left_rotation,0.019817069172859192
stage0_001,base,clean/adjust_bottle/episode_000044/0_139,adjust_bottle,episode_000044,clean,,,,final_action,brightness,0.8,,,,204078420560127207,13345697289178260558,rotation_geodesic/right_rotation,0.026239659637212753
stage0_001,base,clean/adjust_bottle/episode_000044/0_139,adjust_bottle,episode_000044,clean,,,,final_action,brightness,0.8,,,,204078420560127207,13345697289178260558,gripper_flip_rate,0.0
stage0_001,base,clean/adjust_bottle/episode_000044/0_139,adjust_bottle,episode_000044,clean,,,,final_action,brightness,0.8,,,,204078420560127207,13345697289178260558,temporal_jerk_difference,0.0031352571677416563
stage0_001,base,clean/adjust_bottle/episode_000044/0_139,adjust_bottle,episode_000044,clean,,,,final_action,brightness,1.2,,,,204078420560127207,739887505226363588,action_relative_l2,0.009429240599274635
stage0_001,base,clean/adjust_bottle/episode_000044/0_139,adjust_bottle,episode_000044,clean,,,,final_action,brightness,1.2,,,,204078420560127207,739887505226363588,action_mean_abs,0.0016975711332634091
stage0_001,base,clean/adjust_bottle/episode_000044/0_139,adjust_bottle,episode_000044,clean,,,,final_action,brightness,1.2,,,,204078420560127207,739887505226363588,action_relative_l2/first_25pct,0.0
stage0_001,base,clean/adjust_bottle/episode_000044/0_139,adjust_bottle,episode_000044,clean,,,,final_action,brightness,1.2,,,,204078420560127207,739887505226363588,action_relative_l2/last_75pct,0.009763882495462894
stage0_001,base,clean/adjust_bottle/episode_000044/0_139,adjust_bottle,episode_000044,clean,,,,final_action,brightness,1.2,,,,204078420560127207,739887505226363588,endpoint_l2/left_position,0.01116532739251852
